fid,nbr_1,nbr_2,nbr_3,nbr_4,nbr_5,nbr_6,nbr_7
2545,0.222831851,-0.071794841,-0.056967682,0.170946058,0.264668867,0.262969203,0.226893923
2546,0.26520644,-0.044350119,-0.013851654,0.277781571,0.358532557,0.335138834,0.229597965
2547,0.231826386,-0.03971326,-0.051004066,0.327239968,0.332061853,0.305222949,0.187932174
2548,0.238829425,-0.084520171,-0.046316967,0.271299539,0.346417502,0.315604302,0.229774829
2549,0.256016613,-0.055660423,-0.027862961,0.154424812,0.271208323,0.265537239,0.231543708
2550,0.239009518,0.069501801,0.101466267,0.082976458,0.192517258,0.296796571,0.176834937
2551,0.252421054,0.029281115,0.066488422,0.281876552,0.331531615,0.326400252,0.250521446
2552,0.196089786,0.060863902,0.097461897,0.279640575,0.28089962,0.272462931,0.209318334
2553,0.247786118,0.093257728,0.078536537,0.283936649,0.345109351,0.329590625,0.260651952
2554,0.151034861,0.019176713,-0.062735664,0.246679769,0.198309068,0.182154422,0.120352437
2555,0.238975656,-0.07452393,-0.055065056,0.244263459,0.325820594,0.322921231,0.209069449
2556,0.241141122,-0.015944872,-0.0107913,0.307575078,0.345298478,0.322477848,0.201327152
2557,0.17590825,0.134955719,0.105612443,0.227873456,0.294359381,0.282948296,0.238410598
2558,0.233270912,-0.010959909,0.01334999,0.324115263,0.332408837,0.301560467,0.196885922
2559,0.200594928,-0.002733987,-0.016306225,0.275383803,0.265513494,0.247420756,0.203018216
2560,0.287273997,0.01138175,0.051586175,0.271690927,0.305182987,0.275742298,0.258826932
2561,0.290914833,0.044315921,0.066079554,0.353435546,0.356275814,0.32383367,0.269816234
2562,0.111661327,-0.02054645,-0.101808151,0.248572339,0.210903758,0.154607191,0.108678726
2563,0.23638514,-0.013221211,0.004837868,0.344974733,0.327029082,0.300294864,0.206411338
2564,0.207383398,-0.087109418,-0.057421858,0.305588523,0.314045908,0.289692135,0.199869369
2565,0.208118507,-0.046984157,-0.062101786,0.155336566,0.219998398,0.186838966,0.152166738
2566,0.064257684,0.077610249,0.039066925,0.190233397,0.174243773,0.130791013,0.055453798
2567,0.185767582,0.154635763,0.118942732,0.216592116,0.273922981,0.263554912,0.23507206
2568,0.247003966,-0.058893793,-0.042283881,0.213240777,0.2937733,0.302092867,0.244891931
2569,0.27054826,-0.094377166,-0.05677775,0.261094486,0.331063042,0.321003163,0.246049881
2570,0.214005773,0.004485012,0.026222465,0.218171289,0.269293338,0.251822491,0.218113343
2571,-0.029111299,-0.042164113,-0.054850839,-0.034911408,0.131926532,0.226460223,0.210519609
2572,0.196560091,0.111344133,0.091562371,0.272357223,0.352962563,0.337822522,0.17518899
2573,0.178335918,-0.010936886,-0.019996971,0.152310358,0.218141853,0.211678779,0.174006125
2574,0.253799544,0.026275732,0.031014482,0.273469489,0.350360381,0.352010049,0.291550451
2575,0.17057244,-0.07193839,-0.024238284,0.278092456,0.230323701,0.202175445,0.175903527
2576,0.308550463,-0.024367972,-0.06515712,0.154919594,0.343373556,0.328395583,0.261359686
2577,0.09242023,0.104576049,-0.043063417,0.222786013,0.312349578,0.283734564,0.190685103
2578,0.234858406,0.089927895,0.06586722,0.287314747,0.316338521,0.28824818,0.232486261
2579,0.274994769,0.041919852,0.085514258,0.288605636,0.342797971,0.343797329,0.291625313
2580,0.193750189,-0.019406183,0.031815512,0.253142401,0.202873942,0.167719038,0.190733871
2581,0.262722479,-0.062596976,-0.041607429,0.301220155,0.313989659,0.276372342,0.250263053
2582,0.220865658,-0.089781185,-0.026386063,0.305341715,0.269842736,0.25695224,0.230538781
2583,0.099740196,0.067360148,-0.02512804,0.14495505,0.116142574,0.092430639,0.108622709
2584,0.22245943,-0.049441825,-0.003523926,0.341838406,0.36537678,0.303590975,0.222109841
2585,0.209525886,-0.043539159,-0.033886331,0.173360435,0.246265215,0.233947931,0.187653042
2586,0.213546187,0.149546384,0.082331876,0.257620088,0.301490613,0.276086972,0.238907383
2587,0.22054259,0.113305299,0.100671311,0.288126477,0.378592101,0.365387868,0.258638316
2588,0.201702213,-0.074684885,-0.015069088,0.325793738,0.352991091,0.327817286,0.248552837
2589,0.173644431,-0.056412698,-0.036588493,0.184325364,0.222751063,0.225583795,0.225806263
2590,0.227305875,-0.039065223,0.020686941,0.357163247,0.413885223,0.330951091,0.2464276
2591,0.18471686,-0.057126354,-0.018717642,0.300321284,0.287972894,0.268122755,0.207059571
2592,0.105391886,0.236694959,0.110980512,0.204588994,0.32003576,0.296197576,0.139162908
2593,0.064668354,-0.033715791,-0.068948386,0.149677597,0.15558614,0.117772335,0.076520923
2594,0.210378706,0.094774065,-0.04568574,0.185481977,0.207404562,0.221867704,0.220327288
2595,0.163916716,0.085623485,0.11204399,0.175031124,0.099805724,0.095214406,0.096957583
2596,0.169937722,-0.082133836,-0.072097894,0.2325908,0.346937085,0.287421193,0.172624894
2597,0.04006865,-0.106177564,-0.115956398,0.225322131,0.108196954,0.12248931,0.068407599
2598,0.153231975,0.041886071,0.049506152,0.146044442,0.256434255,0.230811943,0.109352872
2599,0.1749206,0.006401354,0.030668809,0.196408296,0.283508976,0.234928661,0.150505196
2600,0.238026376,-0.039146522,0.005280758,0.351970983,0.384107803,0.341472137,0.185099775
2601,0.190578559,-0.038288267,0.092478692,0.302080604,0.352401601,0.3298062,0.219931889
2602,0.238063027,0.004767707,0.038034034,0.281899396,0.30568486,0.284127412,0.246872057
2603,0.29523756,0.115679593,0.082088049,0.297065055,0.359399857,0.349455439,0.267583044
2604,0.223529232,0.005565625,0.034987076,0.290693761,0.315900101,0.288297025,0.247494648
2605,0.115844776,-0.046133867,-0.109286749,0.201371652,0.257112226,0.229028075,0.150922294
2606,0.126783862,-0.049092928,-0.042633439,0.149970443,0.141648599,0.138981029,0.192861514
2607,0.218116178,0.230508907,0.189622064,0.140452785,0.267933013,0.274132095,0.181065809
2608,0.264062415,-0.066806702,-0.033127446,0.14428877,0.336191484,0.309875054,0.25753062
2609,0.212029149,-0.086969321,-0.052502292,0.189231242,0.297044913,0.277936933,0.201768119
2610,0.229094176,-0.058147194,-0.053605235,0.194227291,0.386440919,0.327904528,0.245188911
2611,0.254405388,0.083726963,0.156272296,0.187677417,0.270619779,0.269450865,0.260170841
2612,0.239199675,0.03052477,0.040539944,0.256752391,0.34447906,0.330083424,0.265673551
2613,0.173085184,-0.017035816,-0.00353831,0.210566022,0.331002416,0.277309522,0.181347328
2614,0.071505788,-0.028107771,0.031665894,0.019678609,0.169613833,0.243140562,0.199026329
2615,0.218451946,-0.050447402,-0.051204536,0.121405316,0.244544777,0.25491095,0.223557426
2616,0.278878672,-0.034325769,-0.073393441,0.15280802,0.32826733,0.310388789,0.238425055
2617,0.224845533,-0.084200935,-0.055181676,0.330631379,0.338445257,0.303728954,0.183028974
2618,0.191786664,-0.083177934,-0.050498298,0.315259116,0.372711804,0.338414336,0.223866887
2619,0.00730575,-0.02513695,-0.053202849,-0.059058239,0.029327911,0.082153997,0.110139431
2620,0.21907284,0.214736312,-0.017319242,0.186701868,0.251132139,0.257056735,0.208434097
2621,0.189480136,-0.069903321,-0.040743656,0.210105895,0.272207789,0.250111109,0.1936177
2622,0.230823477,-0.027248471,-0.025217256,0.151832837,0.291786965,0.255979292,0.234501376
2623,0.200097121,-0.06649621,-0.053915832,0.196396675,0.194283326,0.198375546,0.193901516
2624,0.169635815,-0.059262407,-0.043266312,0.171890638,0.235172933,0.240503821,0.235166141
2625,0.236028331,0.002539866,0.007314456,0.303023367,0.358081574,0.283735107,0.195184559
2626,0.294597656,-0.061989088,-0.033663652,0.277981274,0.415490983,0.373809269,0.290715524
2627,0.205189351,-0.04447377,-0.004447288,0.233039954,0.357376222,0.327850069,0.182398281
2628,0.29161484,0.06402221,-0.028857709,0.215308887,0.339511282,0.348405036,0.288677982
2629,0.231535983,0.112964026,0.075951865,0.278664964,0.295476526,0.307087014,0.244080629
2630,0.08448979,-0.11332208,-0.105642211,0.058943531,0.073456131,0.099555898,0.099592588
2631,0.199665173,-0.053357928,-0.054571319,0.312554598,0.30388767,0.283890445,0.206374176
2632,0.186106641,-0.039925757,-0.054946331,0.313277602,0.295900689,0.274901193,0.203345483
2633,0.243155338,-0.080292089,-0.030363665,0.226768557,0.346350378,0.335778429,0.236172243
2634,0.133717357,0.019505526,-0.0135112,0.105181277,0.104295512,0.13537586,0.123376244
2635,0.191277219,-0.036541629,-0.046792986,0.191394039,0.215246229,0.218137136,0.16655321
2636,0.26963194,-0.038929475,-0.032133604,0.260381901,0.300709875,0.289974379,0.257569557
2637,0.23337217,-0.062337399,-0.034394427,0.313083038,0.322810748,0.295454555,0.220050957
2638,0.208445186,0.038144078,-0.007192907,0.166073904,0.352466872,0.333665505,0.247066042
2639,0.040544279,0.142203372,0.08318139,-0.035758842,-0.000961142,0.00552525,0.014844266
2640,0.166230877,0.013106523,0.091771065,0.075167686,0.233357969,0.325747842,0.21091682
2641,0.22878592,-0.084854772,-0.068459849,0.230746679,0.250211279,0.249517293,0.199633489
2642,0.10406422,0.066555174,0.127965803,0.055398922,0.148763856,0.165566628,0.160306571
2643,0.021622992,0.191730784,-0.033331012,0.068011902,0.254074597,0.287008062,0.217089124
2644,0.147223592,-0.105052732,-0.041850589,0.316576998,0.316688464,0.288314648,0.218250767
2645,0.060754531,-0.103368088,-0.072244126,0.136186746,0.223595394,0.10315612,0.074599316
2646,0.089397137,-0.068371709,-0.028622428,0.10549708,0.088427926,0.065004181,0.0438888
2647,0.240549683,-0.01679771,0.004428753,0.301284386,0.356809279,0.321945972,0.227464587
2648,0.112899879,-0.001811425,-0.106109017,0.196415294,0.25164216,0.221071089,0.18013137
2649,0.239203122,0.005877765,-0.061226426,0.35208006,0.33026615,0.317356098,0.225830599
2650,0.274605649,-0.031487438,-0.046545328,0.15855508,0.333327601,0.348243237,0.29426316
2651,0.095551842,-0.083582768,-0.060859911,0.250686043,0.174808097,0.091682878,0.104120593
2652,-0.030201982,0.222828763,0.083539916,0.038782918,0.015997667,0.019288329,0.035829717
2653,0.10363915,0.01302766,-0.093336246,0.189095287,0.299456597,0.283649777,0.205772733
2654,0.137822257,-0.053008047,-0.056584275,0.122157466,0.126922009,0.113641104,0.111250324
2655,0.151688943,-0.094632398,-0.057529893,0.124908517,0.379093344,0.304374039,0.122131962
2656,0.215087447,-0.041415095,0.038953362,0.348288999,0.382705561,0.318779529,0.201520409
2657,0.113253593,0.047043549,0.060336987,0.183758484,0.194705287,0.180279951,0.167143158
2658,0.251399139,-0.06728831,-0.031202851,0.143050416,0.31905111,0.292827493,0.242373727
2659,0.206899303,-0.063232756,-0.059420322,0.111803469,0.235307752,0.2527962,0.211672092
2660,0.046956641,0.092277923,-0.048289406,0.089943734,0.257118199,0.1526636,0.093689593
2661,0.225031271,0.128511588,0.090716107,0.248489248,0.317750957,0.291570499,0.256225957
2662,0.215523595,0.063557493,-0.034894072,0.29006787,0.384572214,0.383898022,0.263241108
2663,0.196021687,-0.020968923,-0.068363678,0.11149171,0.196104076,0.225829345,0.228255457
2664,0.229427422,0.013360987,0.042498338,0.348615431,0.387903229,0.343634988,0.212291382
2665,0.080812603,-0.02318618,-0.046831989,0.157438659,0.180109416,0.152159395,0.168934064
2666,0.212507504,0.081098032,0.099491578,0.329506694,0.306313837,0.293560832,0.273686033
2667,0.23117141,-0.065077418,-0.033218857,0.205869226,0.306562192,0.314821713,0.202271465
2668,0.225004189,0.106085697,0.092881935,0.243540791,0.293467662,0.279688894,0.236909925
2669,0.090972546,0.205664151,0.052021541,0.100584554,0.256146872,0.215420355,0.187263326
2670,0.021882574,0.038148131,-0.048858135,0.058924141,0.082602567,0.048476127,0.074305925
2671,0.307142977,0.079745956,0.09835957,0.282311705,0.392473095,0.359795472,0.281553539
2672,0.232604222,-0.055863907,-0.033440892,0.171575555,0.214386579,0.215459918,0.217462029
2673,0.164517847,-0.082581251,-0.060577195,0.303448753,0.265316064,0.207327236,0.190183075
2674,0.173629623,-0.072869976,-0.013216467,0.216457048,0.228220663,0.211257353,0.208941475
2675,0.207981831,-0.058699953,0.00607557,-0.019453081,-0.003753184,0.007417527,0.01758417
2676,0.270757103,-0.090195874,-0.044840621,0.24527438,0.354555659,0.319758017,0.247197792
2677,0.194354511,-0.043789588,0.005767854,0.354693887,0.423492484,0.379852653,0.29690664
2678,0.1796023,0.025710001,0.033523843,0.224216244,0.242199308,0.24706017,0.204258935
2679,0.173699267,-0.02739077,-0.060368937,0.088640411,0.136898209,0.174328851,0.175278271
2680,0.220355316,0.103062393,0.073393794,0.280371484,0.308726974,0.293866592,0.23982686
2681,0.150768826,-0.103182835,-0.061211102,0.294441756,0.306137601,0.211045328,0.163224946
2682,0.203494362,-0.005093359,0.115064588,0.148718185,0.212542483,0.206670655,0.195020483
2683,0.063138868,0.264804193,-0.00900972,0.066480442,0.103496232,0.071594688,0.084809985
2684,0.234572348,0.149515388,0.09207691,0.244830193,0.334206354,0.295008412,0.213517131
2685,0.135951408,0.038155129,-0.011716036,0.215630716,0.263508526,0.261401659,0.215984176
2686,0.236159344,-0.062795984,-0.036964091,0.316778258,0.326375676,0.299131446,0.223484038
2687,0.212205104,0.097090815,0.068519604,0.275504964,0.380928947,0.358622045,0.242243144
2688,0.241961179,0.038577397,0.052729929,0.302793999,0.305510876,0.291909198,0.272949046
2689,0.237708435,-0.084716818,-0.058909399,0.33835283,0.257848532,0.252167608,0.225054538
2690,0.291516676,-0.001477765,0.037471753,0.27690802,0.325015429,0.303308011,0.265906534
2691,0.22394948,-0.090036095,-0.075561401,0.31372649,0.353795812,0.308297509,0.207549339
2692,0.096641092,-0.035851412,-0.074175399,0.268126962,0.287249751,0.19743252,0.161490111
2693,0.159547443,-0.012125334,0.002709601,0.232648434,0.21805159,0.187479681,0.136307703
2694,0.214712223,0.040064885,0.044685866,0.282664169,0.25318857,0.237015166,0.20452849
2695,0.205109938,0.073005808,0.091302868,0.198192167,0.280217011,0.26589349,0.245389765
2696,-0.016347266,-0.067108628,-0.017055072,0.08818801,0.279737638,0.253911726,0.188786243
2697,0.145953424,-0.052581054,-0.022600227,0.108077481,0.142793747,0.138270514,0.202494722
2698,0.215613394,-0.085992665,-0.052992756,0.203575452,0.272914124,0.261238995,0.201456926
2699,0.251201269,-0.068218534,-0.075689804,0.21076875,0.258331111,0.257539107,0.217898066
2700,0.183768493,-0.05750481,-0.036833669,0.115618582,0.17997964,0.186543114,0.166457419
2701,0.215235827,-0.056454343,-0.047849884,0.157324617,0.282831235,0.277523885,0.214953998
2702,0.27907667,-0.050490743,-0.026978778,0.298558411,0.396668123,0.358584233,0.268324001
2703,0.207563808,0.084093717,-0.008461703,0.25683764,0.364106918,0.328550517,0.289309444
2704,0.268833468,0.079253001,0.096322296,0.14539111,0.059115527,-0.006757884,0.00672036
2705,0.225547569,0.036678751,-0.036837559,0.347421007,0.330488994,0.30264444,0.254626577
2706,0.22587303,0.045060629,0.06814307,0.298944776,0.295099135,0.279291945,0.251691396
2707,0.051359625,-0.036229591,0.029143205,0.145775938,0.251219463,0.26734933,0.232207918
2708,0.244956205,0.09748965,-0.033866124,0.218080947,0.290707782,0.264466034,0.242847154
2709,0.206582347,0.068429135,0.113730602,0.066837522,0.032366717,0.03307502,0.050198755
2710,0.289838988,0.049504741,-0.008838878,0.208222225,0.325322227,0.338413513,0.284147272
2711,0.260806221,-0.060666487,-0.016265763,0.308484998,0.390023013,0.343917652,0.264254989
2712,0.187639652,-0.064645843,-0.037263092,0.08644994,0.291759964,0.309052583,0.241225092
2713,0.205183946,-0.060177335,-0.036470472,0.249716783,0.258437979,0.227757931,0.194767143
2714,0.214200231,0.05028511,0.049905094,0.246751198,0.31620589,0.307197353,0.246481555
2715,0.108579522,-0.048248318,-0.044998755,0.14506743,0.12924275,0.122239693,0.117340212
2716,0.244777905,0.113021836,-0.027431024,0.213146254,0.281745306,0.256429312,0.239171473
2717,0.199929043,0.216811734,-0.00597907,0.151702739,0.204063636,0.199592484,0.178916713
2718,0.209922022,0.026529082,0.012664676,0.223518776,0.224026892,0.190189547,0.148293744
2719,0.085296947,-0.05683947,-0.047637763,0.108518469,0.242452756,0.233265766,0.197216066
2720,0.238040798,-0.047486248,0.020068256,-0.052737948,0.012209266,0.061530466,0.100682517
2721,0.116780637,0.125214253,0.069797942,0.057214953,0.071899038,0.073666617,0.079517068
2722,0.207793734,0.07141354,0.108786734,0.289742781,0.28884071,0.281129965,0.21863106
2723,0.25049875,0.095306133,0.079252746,0.29388882,0.349189588,0.332861568,0.255963031
2724,0.235776145,-0.035371649,-0.033677941,0.320595626,0.282807255,0.309686425,0.243240483
2725,0.20531544,-0.022418138,-0.046391973,0.169426539,0.282354921,0.278934792,0.227413776
2726,0.244915272,0.027512411,0.01461213,0.255244718,0.250427149,0.215072691,0.163819505
2727,0.184709474,0.136727731,-0.046430673,0.098301153,0.171088594,0.16558546,0.168722669
2728,0.178842628,0.11356321,-0.013285814,0.145484678,0.227425051,0.226400082,0.20195206
2729,0.233984893,-0.081595926,-0.046774202,0.311548012,0.395552937,0.355365813,0.261140868
2730,0.210088606,-0.050083235,-0.019873697,0.118017538,0.149388175,0.170208986,0.213424072
2731,0.247811531,0.065905612,0.092657486,0.07845487,0.211590522,0.310758133,0.181004618
2732,0.259901756,0.024563527,0.048829319,0.301524037,0.314393494,0.293525427,0.26066801
2733,0.019980079,-0.058491158,-0.0523435,0.063556277,0.076796928,0.056358742,0.101449014
2734,0.269073858,0.042183556,0.056663744,0.333714277,0.399621339,0.360969045,0.30234501
2735,0.285136364,0.003298211,0.045722682,0.279018346,0.322210921,0.290798431,0.274002399
2736,0.233926906,0.029995746,0.068010407,0.267386545,0.339759699,0.32750394,0.261887424
2737,0.181808261,-0.07198236,-0.084945854,0.307689778,0.272692487,0.219940617,0.130518263
2738,0.215326755,0.060645016,0.080473162,0.201082446,0.272257666,0.250967346,0.234690681
2739,0.122715179,-0.0866176,-0.051338159,0.10541848,0.123640231,0.141336687,0.147697991
2740,0.118256883,-0.089434999,-0.063748927,0.113317604,0.138778152,0.149212723,0.139451002
2741,0.17145895,-0.073761355,-0.041220923,0.190174494,0.286241522,0.322933636,0.265807569
2742,0.210618893,-0.058206743,-0.030771312,0.139368864,0.106756632,-0.019267699,0.026561799
2743,0.248986933,-0.071422218,-0.049350311,0.265558781,0.322087959,0.283401908,0.189014203
2744,0.235924966,0.069164711,0.049300482,0.27424204,0.327230008,0.291141917,0.190750378
2745,0.156437857,-0.066465624,-0.074811522,0.166351017,0.291787023,0.241187164,0.158385824
2746,0.200729465,-0.034702519,-0.013719968,0.335048313,0.311584543,0.293618781,0.21439855
2747,0.21067452,0.108170834,0.087387992,0.261983847,0.313067699,0.283299881,0.247616937
