fid,savi_1,savi_2,savi_3,savi_4,savi_5,savi_6,savi_7
7332,0.128280267,0.20001592,0.151404814,0.305587251,0.152419286,0.165751549,0.172679812
7333,0.474777058,0.317995388,0.294334755,0.195287252,0.201782371,0.206524205,0.213959076
7334,0.175169423,0.593862349,0.352435142,0.18610156,0.170508311,0.178427625,0.192380107
7335,0.171517737,0.237633304,0.182413765,0.217446436,0.170183575,0.17437875,0.190242708
7336,0.148902282,0.210980299,0.170877455,0.236665544,0.190974376,0.145360546,0.150206848
7337,0.180705003,0.544919516,0.415582018,0.20733785,0.197018065,0.203975284,0.205964854
7338,0.256596378,0.401876074,0.321679715,0.236015638,0.2250106,0.228074414,0.206748225
7339,0.155352061,0.595898237,0.316918604,0.169158685,0.155424643,0.16069628,0.169641017
7340,0.219712632,0.361115027,0.294291146,0.250059536,0.230345515,0.226106011,0.209342515
7341,0.348128685,0.422907571,0.405380948,0.359742648,0.162704753,0.180682002,0.162189387
7342,0.145850565,0.434012015,0.249000479,0.153416709,0.156896762,0.159180118,0.15587662
7343,0.14922961,0.47921689,0.172264013,0.162457228,0.153472086,0.155373234,0.167314315
7344,0.250585972,0.510814653,0.334394782,0.260737346,0.152173569,0.160674012,0.167920958
7345,0.171874258,0.539490873,0.305769666,0.224127608,0.186943266,0.188793165,0.185088167
7346,0.40660407,0.17280754,0.181127421,0.273773215,0.165769751,0.166776393,0.19025162
7347,0.277714344,0.195168441,0.181499592,0.159481745,0.146672524,0.15205898,0.187738753
7348,0.2728654,0.303115063,0.292583418,0.225274504,0.205951117,0.184201542,0.188903383
7349,0.23067033,0.387753115,0.45423474,0.501233747,0.16818102,0.16672098,0.183827115
7350,0.139439626,0.158355815,0.10986679,0.115144406,0.110271703,0.120962366,0.141189947
7351,0.217731815,0.413692266,0.262191373,0.222897509,0.20736333,0.211154643,0.211179756
7352,0.180235013,0.430073454,0.332691197,0.17437993,0.189036963,0.200268736,0.202832324
7353,0.1846785,0.615717424,0.147975096,0.166578824,0.158887525,0.162468709,0.184878801
7354,0.357301468,0.181601755,0.196472306,0.274404438,0.159350342,0.164633261,0.186516042
7357,0.133658461,0.466759506,0.25954096,0.14613992,0.144239511,0.143514307,0.139507586
7358,0.118737884,0.462579921,0.261862713,0.135075746,0.132323353,0.134773313,0.138229182
7359,0.148404946,0.408887514,0.328794429,0.171240151,0.148874535,0.143698146,0.136546603
7360,0.122033615,0.593306327,0.313940205,0.146314396,0.142720965,0.14872968,0.14655059
7361,0.127838177,0.304734242,0.326374184,0.19422391,0.170414596,0.178637693,0.13323905
7362,0.437237398,0.51799436,0.446350766,0.200104157,0.129423254,0.130224257,0.121673299
7363,0.181030768,0.515521712,0.286431076,0.23199953,0.216102204,0.202465666,0.201881417
7364,0.138711883,0.522419442,0.264255115,0.160160381,0.151218037,0.148705848,0.141672078
7365,0.149714516,0.543941965,0.271684943,0.162285343,0.147938417,0.151155754,0.153636144
7366,0.16895291,0.308206194,0.313612419,0.168347761,0.152874002,0.16079406,0.152617268
7367,0.142246935,0.155272403,0.169065238,0.189678943,0.179203499,0.183675745,0.209799844
7368,0.354827423,0.183541224,0.228698606,0.239040828,0.21414869,0.220256888,0.231111341
7369,0.187454446,0.535814032,0.370535996,0.161730124,0.171770052,0.180339555,0.186465218
7370,0.163409535,0.387265878,0.400351407,0.222920551,0.186888155,0.200416875,0.208412542
7371,0.203959024,0.466622856,0.406620415,0.262780253,0.199442035,0.205243562,0.203033247
7372,0.360815551,0.46608099,0.374121289,0.358529365,0.188731589,0.19822145,0.191848923
7373,0.304938303,0.390192272,0.357009168,0.394249258,0.177144208,0.19024115,0.204838268
7374,0.202651312,0.569803239,0.426912306,0.176522821,0.168390533,0.180473197,0.17698269
7375,0.307352698,0.51967913,0.404539798,0.232740119,0.197607589,0.195839288,0.208730979
7376,0.235454801,0.556942421,0.342491663,0.261257572,0.153282703,0.16054347,0.166121331
7377,0.200858481,0.393553407,0.306648558,0.173533783,0.185904692,0.194712405,0.20144659
7378,0.347914078,0.423408936,0.368394255,0.237508699,0.180010119,0.144604986,0.140298246
7379,0.391947118,0.252434796,0.238209606,0.290657176,0.203325483,0.189437811,0.188731835
7380,0.372700188,0.224016807,0.26478157,0.475976906,0.214937861,0.208868038,0.171518946
7381,0.188692372,0.203046148,0.21624172,0.19474168,0.198391167,0.194073532,0.174341081
7382,0.187401917,0.242313752,0.297863279,0.151636329,0.155023884,0.158898464,0.181752063
7383,0.188910806,0.203395072,0.284662692,0.260896132,0.195955703,0.204340622,0.222511781
7384,0.381635169,0.364941832,0.263724847,0.263681756,0.214013621,0.210406304,0.211541384
7385,0.147929269,0.499506008,0.178942912,0.163585586,0.151029143,0.1504996,0.162829731
7386,0.147087686,0.498631179,0.178391491,0.168919756,0.155259344,0.156330651,0.166719633
7387,0.122194387,0.42379827,0.262330335,0.176996074,0.171624863,0.179069579,0.201592891
7391,0.17609402,0.515054034,0.353374055,0.20587557,0.182555517,0.189577998,0.181361966
7392,0.247820553,0.409528664,0.318855435,0.192251646,0.17615731,0.175966354,0.163753203
7393,0.1576363,0.263165433,0.201049253,0.186327532,0.181087545,0.179865141,0.188241373
7394,0.117961302,0.465424281,0.26130503,0.14728407,0.14317835,0.144108895,0.143212531
7395,0.137696775,0.151719631,0.11868869,0.106451382,0.10400896,0.109613135,0.122905531
7396,0.116589068,0.202777949,0.138421316,0.136857577,0.123566208,0.121521784,0.119027069
7397,0.164031856,0.697524957,0.370655467,0.176685098,0.157487848,0.15680859,0.148873936
7398,0.16783699,0.663761765,0.355824865,0.188049565,0.166574505,0.169792522,0.160795992
7399,0.135903923,0.585835351,0.320469603,0.131686263,0.120714428,0.124422291,0.119094193
7400,0.174956078,0.43299933,0.322205071,0.134167182,0.134226724,0.139814125,0.137718552
7401,0.108389987,0.56743209,0.346116551,0.126151764,0.112811367,0.111216803,0.106542859
7402,0.134411812,0.315456844,0.224199184,0.137244241,0.141011751,0.150369681,0.16246683
7403,0.14261168,0.364398244,0.244066888,0.179985107,0.171394018,0.169117492,0.155580146
7404,0.140500278,0.192680304,0.144335018,0.157182637,0.159069006,0.166471064,0.167327769
7405,0.349442012,0.225868223,0.191926957,0.206813804,0.16541118,0.176943659,0.189969405
7406,0.176864766,0.645997986,0.442103501,0.179939926,0.155814734,0.152344265,0.141758421
7407,0.151902649,0.355906244,0.434411658,0.2078036,0.145555164,0.144734647,0.142910946
7408,0.136475912,0.49687452,0.185839489,0.141819105,0.13842396,0.145334814,0.136973034
7409,0.14612448,0.234480679,0.152376177,0.241539559,0.142429676,0.121027122,0.116760968
7410,0.146336328,0.670257988,0.480393279,0.166920576,0.152328501,0.160078427,0.16078619
7411,0.110977941,0.303092034,0.130926917,0.138509973,0.120953664,0.118574919,0.115055722
7412,0.124146296,0.192308379,0.149990605,0.151467146,0.147535401,0.157825752,0.16480952
7413,0.135478576,0.211042343,0.267223397,0.304906356,0.273206998,0.275532079,0.270067077
7414,0.170650959,0.269774307,0.351568312,0.181380281,0.158335473,0.152676056,0.142607273
7415,0.184061518,0.636453288,0.385382842,0.206724536,0.194134778,0.191705387,0.191003295
7416,0.180642248,0.403729092,0.327526997,0.2082392,0.193700393,0.202112421,0.244087912
7417,0.13588324,0.170944856,0.137608494,0.299883034,0.149979372,0.154415765,0.20243732
7418,0.400163303,0.377606898,0.316212147,0.187867265,0.183279212,0.183649445,0.215829577
7419,0.211214834,0.45856854,0.219823607,0.242049825,0.216722794,0.21147232,0.203818429
7420,0.143959185,0.609799168,0.412800507,0.234771428,0.174784361,0.190493188,0.194115749
7421,0.140048524,0.493357858,0.287194611,0.149676533,0.139354202,0.139637278,0.135661833
7422,0.187892216,0.487443155,0.162522614,0.161748412,0.153961868,0.16130986,0.163429419
7423,0.133758748,0.390157829,0.232825506,0.168644522,0.155195861,0.155771952,0.158574264
7424,0.168727386,0.572249371,0.368136114,0.173937753,0.15663522,0.154359151,0.13528686
7425,0.253314654,0.491566762,0.467143688,0.294740902,0.266566752,0.260726326,0.217941697
7426,0.164310748,0.685258255,0.164949383,0.185674409,0.180875169,0.18287991,0.198436241
7427,0.14354283,0.347553287,0.398610243,0.338382091,0.229520009,0.221356236,0.227450148
7428,0.409300276,0.361508083,0.291927855,0.265268842,0.213065241,0.214945489,0.217144712
7429,0.427307666,0.418007612,0.333333203,0.161546454,0.155885787,0.154663193,0.168514045
7430,0.274110795,0.205862786,0.170331564,0.150121122,0.144257737,0.148821993,0.167903471
7431,0.144212103,0.392383645,0.427762479,0.340862565,0.259332081,0.249143655,0.251994547
7433,0.178153336,0.606348109,0.444369784,0.212895794,0.184394707,0.177603042,0.180478594
7434,0.172544116,0.669131981,0.475476516,0.198648417,0.15814572,0.16200126,0.173377753
7435,0.197068661,0.70121058,0.357429793,0.175012926,0.150328115,0.189256129,0.222647779
7436,0.14830163,0.200260147,0.184825192,0.134191924,0.134248228,0.139995752,0.129358562
7437,0.158480095,0.622671041,0.317761982,0.172469955,0.158145318,0.156549246,0.154587363
7438,0.323776121,0.148846077,0.161210691,0.284373679,0.161867286,0.165626697,0.176589885
7439,0.126608997,0.322291333,0.247739944,0.123331278,0.164108596,0.168282651,0.170922521
7440,0.19784896,0.492303576,0.283652277,0.172113173,0.159963346,0.164693117,0.163075165
7441,0.301011857,0.410687364,0.395094958,0.263246286,0.255228614,0.272648912,0.23853801
7442,0.151364458,0.17475537,0.17990207,0.176173168,0.171181651,0.165961318,0.140416159
7443,0.196221981,0.253543659,0.347976219,0.20287108,0.194372382,0.212437261,0.211210681
7444,0.159971013,0.634044547,0.337566328,0.187327572,0.155278988,0.155483727,0.152088925
7445,0.187690882,0.469593248,0.171717927,0.282941625,0.185844223,0.18213853,0.188233845
7446,0.142033655,0.408121722,0.330576923,0.181443395,0.18472088,0.19714177,0.212038009
7447,0.159094047,0.557409372,0.295711568,0.165250766,0.15881599,0.164477514,0.1722362
7448,0.183628466,0.521363583,0.379509061,0.162791029,0.172043716,0.179035897,0.187353483
7449,0.401438031,0.178372834,0.197370457,0.204310057,0.182734207,0.158414841,0.16180768
7450,0.225814702,0.594028659,0.172025611,0.198828324,0.172561466,0.172109124,0.173729309
7451,0.221838218,0.472897817,0.174688859,0.362743956,0.217061254,0.2146704,0.211448637
7452,0.163407827,0.313350009,0.423955258,0.229605524,0.193525296,0.199527245,0.209977284
7453,0.162240089,0.32122576,0.264247642,0.19388727,0.182897545,0.182771399,0.209862137
7454,0.181858248,0.436157852,0.373217716,0.155394948,0.153302531,0.170458813,0.173262122
7455,0.149213425,0.15354762,0.205921955,0.220710247,0.166873274,0.175244336,0.202411864
7456,0.319240428,0.442856281,0.343198427,0.198794818,0.160676287,0.165965403,0.193005638
7457,0.16009269,0.468280578,0.283798954,0.149643996,0.146219754,0.152979086,0.154544037
7458,0.138170709,0.814658977,0.154115309,0.167751752,0.159527048,0.164118717,0.195533434
7459,0.362569191,0.47870608,0.403444439,0.228238928,0.180032002,0.144188021,0.139502834
7460,0.243922981,0.120881452,0.146628434,0.152282994,0.16324223,0.170672314,0.203992192
7461,0.249781354,0.309450885,0.190005881,0.164173997,0.162443368,0.174103139,0.1829467
7462,0.370325164,0.340372064,0.325294589,0.155307683,0.158977267,0.168537645,0.179094445
7463,0.239141804,0.326172194,0.292178245,0.232655782,0.161058377,0.161694821,0.154237564
7464,0.202999449,0.412555032,0.31543996,0.225229962,0.206620619,0.206258778,0.203509656
7465,0.324642783,0.292794561,0.274072686,0.279152922,0.220285355,0.218336747,0.216424006
7466,0.270267373,0.129344985,0.148240883,0.134797223,0.153722184,0.164243161,0.177594663
7467,0.183824517,0.539469064,0.294030891,0.220612062,0.212418743,0.22041456,0.212034069
7468,0.307093552,0.40312256,0.248284413,0.344758427,0.24285209,0.229604521,0.225956632
7469,0.121356661,0.159899034,0.12965452,0.132663501,0.118278293,0.115226053,0.113233056
7470,0.140507303,0.323772202,0.230289537,0.161470817,0.152601337,0.15306923,0.147060771
7471,0.175106477,0.454709884,0.297963775,0.156757744,0.150661433,0.152649616,0.151805672
7472,0.28995701,0.298688356,0.289592544,0.178171872,0.182257255,0.164501569,0.181876171
7473,0.148649246,0.450999696,0.271177953,0.134249528,0.128020053,0.129854302,0.129826233
7474,0.142536712,0.450932752,0.316290747,0.145624814,0.133381993,0.140264219,0.138126549
7475,0.175867502,0.551458802,0.416090918,0.226728332,0.217056316,0.222251453,0.219180195
7476,0.175582426,0.649798121,0.310661541,0.22831331,0.219348245,0.22522798,0.21445495
7477,0.16661755,0.412556288,0.183530181,0.271021035,0.245735338,0.231253951,0.172429365
7478,0.141361655,0.502577032,0.257815431,0.158022896,0.149845272,0.148801716,0.143613629
7479,0.161980391,0.425507879,0.378196091,0.163388649,0.163267903,0.174833325,0.18953028
7480,0.148174922,0.631081528,0.545344739,0.176051987,0.152943909,0.15174028,0.176805592
7481,0.161809788,0.380405278,0.289308904,0.175519205,0.131875708,0.134362674,0.127373393
7482,0.15595689,0.589851528,0.299390072,0.154924901,0.139495663,0.145695254,0.138222063
7483,0.151008162,0.326141009,0.322725528,0.220744899,0.209736263,0.218714747,0.232209973
7484,0.376525733,0.480947519,0.285646473,0.224963953,0.169714127,0.179488228,0.196923404
7485,0.154546907,0.269161655,0.20705881,0.203898517,0.159220655,0.160550905,0.205745229
7486,0.140992286,0.567436038,0.402420166,0.160920225,0.14249793,0.150255351,0.17775609
7487,0.169439614,0.349071345,0.297955141,0.17141898,0.173573305,0.185091088,0.18836933
7488,0.135642038,0.382826343,0.194535831,0.14287544,0.134818432,0.145460763,0.148698443
7489,0.159936862,0.65853681,0.36015389,0.183113153,0.165602764,0.169086815,0.169637689
7490,0.356264033,0.423428891,0.402678221,0.214291698,0.198893382,0.156319518,0.174497589
7491,0.152040574,0.632292411,0.373290364,0.179463505,0.17119096,0.177556767,0.184660388
7492,0.143555663,0.523164525,0.255810288,0.16996407,0.151619316,0.161398378,0.169840468
7493,0.330233407,0.475067673,0.352675848,0.197029587,0.178185837,0.180648331,0.213884313
7494,0.128551465,0.662309215,0.405724683,0.194065632,0.174220057,0.184774078,0.18381232
7495,0.164205493,0.456592664,0.326604624,0.200206588,0.207419387,0.209747972,0.070021469
7496,0.174045183,0.558187268,0.36824417,0.222055208,0.206008705,0.208081189,0.20249516
7497,0.384531433,0.321940062,0.29534308,0.232286774,0.180650318,0.183176525,0.147445902
7498,0.398475858,0.383808215,0.327520873,0.174551507,0.15769388,0.158789941,0.154074623
7499,0.168587982,0.127985488,0.153782385,0.155216306,0.148234419,0.159395687,0.178889049
7500,0.162667453,0.652936559,0.315296301,0.190611198,0.186069655,0.193551486,0.200650608
7501,0.264177989,0.538142528,0.52609281,0.262906558,0.238909888,0.227235495,0.32978705
7502,0.179779938,0.484070261,0.375199535,0.200620503,0.181850073,0.190498039,0.193780512
7503,0.185713674,0.627416904,0.426077953,0.191372077,0.18808136,0.195045912,0.208448823
7504,0.17487976,0.604228062,0.366682423,0.199807144,0.169261643,0.17173456,0.158229281
7505,0.187115199,0.625899904,0.423295418,0.199796216,0.182834811,0.193648866,0.195898041
7506,0.198992194,0.349697682,0.243860899,0.231081422,0.223497592,0.233290434,0.222080003
7507,0.144020784,0.588229157,0.320522876,0.130275094,0.119951371,0.126555595,0.117843435
7508,0.111573414,0.209634172,0.157152418,0.110434264,0.11191202,0.118936027,0.149751192
7509,0.142058141,0.477714286,0.260981129,0.154517607,0.145984975,0.147475328,0.148953824
7510,0.236446974,0.49419244,0.383009981,0.24597553,0.240467425,0.253040069,0.247639456
7511,0.158624159,0.586132814,0.390550879,0.164918969,0.152207351,0.158052228,0.151126823
7512,0.189376074,0.595012959,0.343071404,0.178619001,0.167526419,0.173041022,0.171655969
7513,0.179637274,0.386485649,0.313339114,0.140519103,0.130852795,0.137145101,0.129283089
7514,0.181582835,0.315034652,0.324540351,0.241841633,0.200304671,0.193561239,0.183710044
7515,0.210047201,0.541821543,0.413731014,0.224025032,0.215920117,0.223361486,0.237149072
7516,0.199961581,0.148844824,0.151413707,0.22953452,0.200951995,0.177221666,0.175289415
7517,0.248362206,0.337629805,0.275579139,0.273023463,0.14756881,0.141052486,0.135155807
7518,0.138560126,0.460212637,0.134268486,0.140867059,0.150417672,0.145329017,0.160361134
7519,0.185182842,0.502407603,0.296182849,0.163705151,0.163657621,0.17110999,0.176795866
7520,0.481074156,0.408932835,0.343948512,0.20467028,0.196517081,0.199129105,0.20295562
7521,0.150924733,0.7693371,0.454763035,0.229315112,0.163786764,0.168677576,0.182559406
7522,0.145120068,0.140010223,0.241204266,0.151215432,0.140120645,0.149777301,0.159229298
7523,0.153528822,0.61724249,0.572588707,0.189660369,0.165854843,0.169807962,0.187936384
7524,0.159104399,0.786246096,0.396848682,0.164166196,0.158229011,0.165592726,0.181243252
7525,0.190319092,0.57687366,0.341317839,0.215796022,0.202896738,0.208558139,0.213402362
7526,0.137505546,0.813708006,0.15251564,0.158818672,0.153000466,0.154227787,0.187609274
7527,0.176913916,0.410432559,0.388999172,0.190736998,0.173610197,0.181734378,0.179322309
7528,0.221842175,0.503626724,0.38601313,0.267855781,0.240796238,0.234489537,0.207533428
7529,0.298665031,0.514726265,0.399529303,0.227579794,0.195574524,0.19299351,0.203799193
7530,0.340269674,0.416412766,0.32194063,0.280451035,0.166673791,0.158001817,0.154426504
7531,0.162538771,0.608865156,0.193947272,0.186792121,0.19742355,0.183859432,0.181388179
7532,0.171816239,0.126807834,0.14726128,0.149413281,0.150274212,0.150073679,0.164269684
7533,0.351707434,0.315252167,0.257743921,0.253147898,0.204423112,0.197797569,0.160602093
7534,0.23474438,0.318107021,0.289554902,0.223469685,0.202572993,0.202926169,0.201995461
7535,0.192210771,0.276147169,0.309436172,0.152375433,0.174143196,0.180676211,0.200550823
7536,0.271797485,0.327359311,0.332622354,0.272225981,0.197634091,0.203247627,0.20703022
7537,0.41549981,0.224673126,0.370554032,0.242011707,0.159896644,0.180403447,0.240000176
7538,0.169532271,0.228016459,0.223355837,0.182711694,0.167305649,0.172489105,0.169930262
