fid,ndmi_1,ndmi_2,ndmi_3,ndmi_4,ndmi_5,ndmi_6,ndmi_7
22052,0.01108024,-0.068779349,-0.03121338,0.078854339,0.056317353,0.023463626,-0.007970046
22053,0.012795544,-0.043888211,0.027517407,0.064283666,0.072209445,0.001277045,0.023602466
22054,0.061907242,-0.045744849,0.093557319,0.097988098,0.088890607,0.049138813,0.049309388
22055,0.029691001,-0.035871085,0.088068725,0.081342075,0.081223708,0.031876897,0.011079509
22056,0.008542696,-0.028065948,0.09644069,0.177850815,0.1423667,0.123891406,0.068357759
22057,0.071206209,-0.038007577,0.027920805,0.106822747,0.074189718,0.044292609,0.051389022
22058,0.00190577,-0.016251564,0.034594516,0.193078147,0.131607732,0.063568975,0.024201199
22059,-0.022056295,0.015088128,0.007564518,0.043610349,0.034721786,-0.01688726,0.001570522
22060,0.091631602,-0.027504446,0.054830843,0.210462426,0.164528317,0.112039931,0.071427904
22061,0.04834537,-0.017102706,0.014532386,0.075620244,0.079358367,0.036060078,0.018642075
22062,-0.008999286,-0.06352386,0.038706551,0.063054996,0.0614425,0.039150118,-0.014117957
22063,0.047211073,-0.060920834,0.053644746,0.11833886,0.108593677,0.038077299,0.053049894
22064,0.044374293,-0.020498223,0.077533407,0.137997482,0.094086031,0.067550616,0.0315853
22065,0.034074105,-0.036149825,0.087051501,0.155806183,0.053270656,0.007735293,-0.021845689
22066,0.087683289,-0.038675826,0.077064874,0.176475602,0.155239375,0.112407912,0.090282731
22067,-0.013464221,-0.027624596,0.052246618,0.064092382,0.04263405,0.010169077,0.00045824
22068,0.039770222,-0.051507234,0.066208413,0.082590067,0.063030148,0.045264819,0.008767675
22069,-0.006951122,-0.030561281,-0.035767204,0.076014773,0.063639703,0.063930536,0.040739934
22070,-0.037298881,-0.042728725,-0.005741751,0.02246347,0.012882243,-0.005335366,-0.028509622
22071,-0.031927957,-0.036688449,0.009989784,-0.016439826,-0.011929156,-0.022584249,0.031408699
22072,0.051257692,-0.059935411,0.027424455,0.161775678,0.104453314,0.054818199,0.031478832
22073,-0.011899623,-0.066546103,0.002836231,-0.001238623,0.014777784,-0.017015199,-0.034294727
22074,0.084859383,0.006377169,0.142991654,0.23648804,0.187589462,0.067764569,0.036223759
22075,0.014173538,-0.010018603,-0.03020868,0.002811422,0.012343982,-0.006755925,0.010859815
22076,-0.034909677,-0.102817109,-0.057957688,0.083501492,0.064454861,0.020118313,-0.043727592
22077,0.034769914,-0.04620539,0.05185228,0.170605121,0.10221227,0.008589201,0.025137551
22078,-0.028889162,-0.041859416,0.017660639,0.059819132,0.015686542,0.009452903,0.001060542
22079,0.009747556,-0.062883113,0.060298352,0.09777812,0.09284136,0.06714085,0.004742994
22080,0.051958512,-0.018175474,0.087916814,0.186127857,0.098540871,0.055843018,0.008517125
22081,0.018614941,-0.057247524,0.063564706,0.128111122,0.101989688,0.063974958,0.034285099
22082,-0.000156201,-0.032904027,0.051199458,0.128621497,0.06638899,0.018602742,-0.011084779
22083,0.071659737,-0.013674208,0.137357001,0.189015495,0.13166062,0.035168849,0.083232085
22084,-0.034899104,-0.067686394,-0.018908101,0.031721956,0.01355945,-0.009778275,-0.010603048
22085,0.014554647,-0.036097455,0.093350344,0.135469454,0.099690017,0.048076417,0.029053886
22086,0.045687182,-0.037416263,0.032937589,0.12761745,0.100943722,0.054673043,0.024008394
22087,-0.025045954,-0.074175376,0.03117925,0.125231886,0.125433687,0.085038496,0.024541664
22088,0.000110224,-0.009927938,0.018428958,0.066125613,0.017687829,0.009659066,-0.006565334
22089,0.007665143,-0.051721452,0.08060922,0.106758858,0.087560771,0.054072277,-0.011221851
22090,0.045042739,-0.026497124,0.049596162,0.157813712,0.132602244,0.089964274,0.031898267
22091,0.075413745,-0.068383273,0.036378643,0.094982064,0.061546727,0.052997934,0.028750287
22092,0.047559901,-0.00307683,0.028507304,0.063525295,0.053864352,-0.012215998,0.030545046
22093,0.035621143,-0.028809165,0.058709809,0.183136737,0.103916964,0.075656479,0.030764177
22094,0.012234156,-0.063416476,0.11061818,0.167738171,0.131289038,0.043065443,0.018320646
22095,0.011868379,-0.032033594,0.085830693,0.09788896,0.056574908,0.002536436,-0.01202316
22096,0.040103843,-0.039494613,0.074954105,0.132511042,0.100179815,0.065402717,0.034539126
22097,0.029107917,-0.009308092,0.074511262,0.208673502,0.12848117,0.085975553,0.030527028
22098,0.041427565,0.017896506,0.093894509,0.125191126,0.059384147,0.061749078,0.015475487
22099,0.060244856,-0.033542788,0.058646838,0.179173339,0.129774927,0.070313684,0.043557213
22100,0.047531417,-0.030074405,0.038633369,0.202256529,0.105861551,0.041496492,0.018204801
22101,0.038849092,-0.022772251,0.064730675,0.133530147,0.093952972,0.022755976,0.020866401
22102,0.040525818,0.016717354,0.122174535,0.178393163,0.139622691,0.084091248,0.051858482
22103,0.067104134,0.010516422,0.082813353,0.109354973,0.083157773,0.037134173,0.059493574
22104,0.064964613,-0.04114874,0.04326237,0.170886915,0.138364833,0.091217064,0.024056213
22105,-0.028677736,-0.057951121,0.027122438,0.079551226,0.052682652,0.015776449,-0.014447043
22106,0.009776324,0.060125761,0.111001652,0.058260499,0.016870338,0.022871538,-0.031990758
22107,0.007349787,-0.078278659,0.02548106,0.040455115,0.025980171,0.00580881,-0.006832375
22108,-0.019325934,-0.034949214,0.063593492,0.095571008,0.083574862,0.01978473,-0.01021513
22109,-0.011692228,-0.025912683,-0.035471017,0.075107621,0.061042162,0.059341121,0.043322481
22110,0.006701385,-0.001800125,0.150379992,0.106484398,0.066792974,0.010078319,0.004782
22111,0.057455818,-0.035627254,0.069910404,0.116039534,0.109059059,0.062246241,0.035292973
22112,0.028309035,-0.06253096,0.109378591,0.126565728,0.08721641,0.026118992,0.019218564
22113,0.003985922,-0.02408794,0.077388038,0.134951136,0.079222799,0.017434338,-0.038049493
22114,0.032243674,-0.064753076,0.061399076,0.138362943,0.121887723,0.04903149,0.019125187
22115,-0.051303791,-0.111705576,-0.058372221,0.06211485,0.044446724,0.004992142,-0.029171241
22116,0.093484323,-0.033862903,0.086003711,0.199215872,0.185636442,0.125321787,0.06343772
22117,0.038248316,-0.042589364,0.007732231,0.148275044,0.108559283,0.068369586,0.009751323
22118,0.090663978,-0.035786122,0.059026397,0.139545793,0.125380874,0.094470808,0.064552375
22119,0.021454742,0.020517206,0.10917773,0.224671712,0.170258566,0.095087226,0.048304446
22120,0.042847075,-0.064455462,0.04798898,0.066292153,0.052398378,0.020351826,0.019012643
22121,0.071868105,-0.008423973,0.052273084,0.149865943,0.092534796,0.082205017,0.04548616
22122,-0.040396364,-0.085904243,-0.035058602,0.069594216,-0.034340071,-0.025748343,-0.043636385
22123,0.007302047,-0.090047175,-0.016736674,0.08721305,0.086258591,0.04053731,-0.016180596
22124,0.061849138,-0.017099353,0.089824844,0.197900109,0.153276133,0.09089058,0.051555987
22125,0.07013554,-0.054416648,0.049602921,0.157129528,0.118022121,0.111520858,0.055873833
22126,0.074557028,0.0000595,0.099654195,0.203885074,0.186932188,0.182154107,0.124106109
22127,0.020681317,-0.065515233,0.091242004,0.16151999,0.120183151,0.076580194,0.018271318
22128,0.040548372,-0.048077544,0.078094924,0.181483719,0.152526708,0.069997014,0.042784975
22129,0.02264918,-0.037240136,0.064588971,0.112135415,0.076983658,0.027190479,0.017323105
22130,0.051946866,0.001998859,0.091877992,0.169195524,0.126249783,0.07338777,0.001007756
22131,0.010921493,-0.050994779,0.128376364,0.15433761,0.09542904,0.0205841,0.014824606
22132,0.071239261,-0.013519551,0.102032004,0.221242106,0.202480204,0.144280288,0.086296718
22133,-0.011773835,-0.067296774,-0.003905668,0.011798445,0.004809921,-0.001958934,0.000368386
22134,0.081419425,0.021499254,0.128279931,0.207922819,0.211508757,0.177983298,0.113661848
22135,0.03376205,-0.007056506,0.07354416,0.207801453,0.13965389,0.102437362,0.048049346
22136,0.053069831,-0.021997469,0.114276603,0.182315392,0.145738066,0.075598051,0.053941968
22137,0.035942771,-0.021201011,0.061717343,0.20047013,0.124347808,0.090632216,0.038482227
22138,0.029493081,-0.027223781,0.062963168,0.037727919,0.02515649,0.032473661,0.02310188
22139,0.03109888,-0.046068461,0.069195637,0.130469725,0.11015189,0.05905224,0.030968405
22140,0.075188416,-0.074332249,-0.000267716,0.10170543,0.100848614,0.06065171,0.018727969
22141,0.066586518,-0.027892646,0.10427897,0.159614433,0.131565958,0.098929065,0.054349848
22142,0.007642051,-0.006830159,0.058695525,0.092622287,0.049425249,0.022539809,-0.016744594
22143,0.0039354,-0.058609933,0.107668734,0.155487396,0.094555019,0.014184177,0.042475449
22144,0.033150252,-0.044573628,0.144557219,0.190165741,0.102046532,0.018159627,0.089019143
22145,-0.035108269,-0.070677352,-0.0163906,-0.020062908,-0.02392643,-0.037785738,-0.033918839
22146,0.006869127,0.038829951,0.057214176,0.117486315,0.040073452,-0.008345665,0.021030388
22147,0.070694098,-0.033793805,0.032774784,0.126332966,0.103444531,0.049910474,0.055308028
22148,0.065201352,0.002621416,0.115213522,0.2260477,0.1634183,0.103307911,0.040197828
22149,-0.015063829,-0.061214346,0.041703075,0.060805549,0.099229096,0.043781283,0.003546734
22150,0.014853794,-0.051436227,0.082487139,0.085687572,0.061700083,0.025072151,-0.010006656
22151,0.070447615,0.021823938,0.055948812,0.133414073,0.102849967,0.097411776,0.084794349
22152,0.030724413,-0.020882173,0.017454494,0.151564453,0.14047176,0.100713841,0.049831444
22153,-0.051391663,-0.094750926,0.004156113,0.031117416,-0.021224361,-0.056198885,-0.036286836
22154,0.053755253,-0.045841819,0.06014906,0.130363908,0.073980474,0.046972108,0.032012079
22155,-0.014653765,-0.029551412,0.018265924,0.01321394,-0.018853783,-0.025776039,-0.025490248
22156,-0.030758262,-0.067495586,-0.006478045,0.035313226,0.022864146,-0.011381503,-0.006862505
22157,0.004517566,-0.015890019,0.069932683,0.193946874,0.15414724,0.11680503,0.058678794
22158,-0.008522141,-0.041782105,0.018327286,0.089066119,0.090565257,0.045036686,0.008584952
22159,0.070261698,-0.024681744,0.110149635,0.166125751,0.136670974,0.101491616,0.061935676
22160,0.057589757,-0.025105239,0.076902605,0.125307594,0.103503295,0.070727482,0.044615062
22161,0.088473766,-0.020321407,0.096292127,0.222191822,0.171933064,0.12942521,0.057106732
22162,0.002127265,-0.042297021,0.024946851,0.055519014,0.019143149,0.005030294,-0.011681197
22163,0.048437506,-0.06675265,0.026400514,0.178029946,0.118743021,0.048811042,0.030075434
22164,0.076948625,-0.038596107,0.059227071,0.182449515,0.150372265,0.098432026,0.048497357
22165,0.036843374,-0.060528985,-0.013931178,0.104997962,0.085667008,0.07492071,0.029390928
22166,-0.04947886,0.002767136,-0.013390535,0.003281816,0.011356194,0.004964552,-0.050954248
22167,0.077274815,-0.048767603,0.082167429,0.117565808,0.067286434,0.073662206,0.034629896
22168,0.030449109,-0.01787514,0.117906423,0.120934849,0.062353018,-0.000303991,0.023062572
22169,0.027613735,-0.055575945,0.032672276,0.094128844,0.042797625,0.002570843,-0.000906938
22170,-0.054489984,-0.093412316,-0.067281055,0.016690535,0.0335845,-0.013325171,-0.035281032
22171,-0.002110023,-0.057576015,0.061004992,0.097803661,0.072973764,-0.000951421,-0.013643722
22172,0.043358286,-0.007989683,0.076068968,0.134836413,0.139409607,0.126031409,0.074620643
22173,0.080316286,-0.042912039,0.040128359,0.103815956,0.091054856,0.066699087,0.061640532
22174,0.041667322,-0.057958824,0.014809726,0.070612572,0.032620068,0.013465027,-0.007840474
22175,0.035358909,-0.035742723,0.032015138,0.124220902,0.088630963,0.079396051,0.029026902
22176,0.055256282,0.004593692,0.098861598,0.217757846,0.192238012,0.119094682,0.062682074
22177,0.049000344,0.025589803,0.088015093,0.142751717,0.120101126,0.074749699,0.022431775
22178,0.053172637,-0.029447615,0.106871762,0.133187922,0.09898679,0.024108013,0.059303583
22179,-0.00926809,-0.015129362,0.110263052,0.134602762,0.087076106,0.036484804,0.008609251
22180,0.027843169,-0.011512298,0.144269864,0.153509432,0.089303324,0.03236422,0.001358925
22181,0.063594766,-0.038276825,0.089678705,0.221851228,0.197357772,0.136796755,0.046082386
22182,-0.023271344,-0.051433039,-0.02033531,-0.00371078,-0.017860923,-0.026641251,-0.034676654
22183,0.008145794,-0.015344397,0.055474624,0.007284223,0.006184215,0.008449697,0.009887882
22184,0.044308119,-0.050995205,0.043583608,0.167991876,0.121021676,0.083393922,0.036540886
22185,-0.015594237,-0.03931934,0.011490215,0.020912887,0.025134002,-0.001881003,-0.008903638
22186,0.003073581,-0.047692177,0.059030082,0.134709455,0.145906901,0.089371058,0.055627631
22187,0.038651321,-0.065766891,0.005025759,0.134838966,0.11429547,0.075570506,0.032001796
22188,0.038128151,0.007510574,0.086088978,0.116771681,0.057406532,0.055252309,0.009865243
22189,-0.047618808,-0.062855334,-0.014171326,-0.022644536,-0.05122635,-0.074788978,-0.070527685
22190,0.050278591,-0.035828138,0.08938871,0.171541746,0.146773632,0.094992519,0.025467016
22191,-0.046301163,-0.105422699,-0.047708014,0.06995849,0.05428159,0.014819878,-0.017403687
22192,0.010530194,-0.043946611,0.064346387,0.06330717,0.040485944,-0.001939428,-0.019544728
22193,0.054252729,0.038522461,0.07701112,0.158097563,0.124484671,0.090564653,0.067944055
22194,0.010026636,0.015489759,0.101450364,0.188793901,0.133545536,0.023799613,-0.0089265
22195,0.050103571,0.005007171,0.045686095,0.157285922,0.100033954,0.065490969,0.010025712
22196,0.026271285,-0.054723601,0.024953509,0.16438956,0.158616613,0.085586256,0.037983599
22197,0.050201178,-0.031160619,0.037624705,0.172850486,0.133555066,0.121587253,0.071086628
22198,0.02736309,-0.035870577,0.073902628,0.098723816,0.067925974,0.036300813,0.018245062
22199,-0.010157929,-0.043244761,0.034779194,0.188958036,0.170065129,0.095637597,0.007573126
22200,0.014156203,-0.028253928,0.111239738,0.128400374,0.058897293,-0.009162112,0.003048646
22201,-0.002290846,-0.063972544,0.080455163,0.138038534,0.064809454,0.027665756,-0.015914078
22202,0.02961939,-0.031140018,0.065972197,0.157798371,0.122526209,0.123757073,0.079838364
22203,0.024844302,0.015763789,0.118022464,0.224981215,0.16884913,0.090722037,0.045380604
22204,-0.043196115,-0.082459439,-0.023188945,0.048843299,-0.016530924,-0.029817063,-0.012570929
22205,-0.065283663,-0.022730693,-0.028532425,-0.026412999,-0.021393845,-0.018433709,-0.027118568
22206,0.028009771,-0.0297868,0.04613145,0.137950477,0.0978499,0.053410383,0.023338329
22207,0.023340587,-0.024837904,0.025060288,0.154098483,0.132045418,0.090155625,0.019805634
22208,0.07855799,0.000424947,0.116771297,0.194176088,0.14996607,0.108948447,0.068271996
22209,-0.053356815,-0.07776219,0.022941209,0.045177527,-0.000267509,-0.04012094,-0.046379618
22210,0.009688096,-0.066647514,0.013932633,0.067013613,0.046247033,-0.015536179,-0.013526888
22211,0.038654315,-0.007732195,0.084393633,0.193824645,0.158306246,0.0906791,0.042585314
22212,0.07288345,-0.004171035,0.095149429,0.165717932,0.137220211,0.095470081,0.06140928
22213,0.05957226,-0.010211962,0.098538967,0.164047906,0.135770327,0.072275511,0.037774467
22214,0.049359987,0.002920165,0.035719769,0.072410095,0.064045103,0.03164518,0.013743615
22215,-0.004398119,-0.054247992,0.05463684,0.063899161,0.040831545,-0.004853111,0.001358317
22216,0.008115423,-0.059002145,0.055521386,0.072142256,0.049860048,0.005056629,0.007138168
22217,0.018829103,-0.049095756,0.03161135,0.056533263,0.030250725,0.020502671,0.042680327
22218,0.04980694,-0.05429318,0.035753878,0.169369078,0.125060953,0.049681814,0.031612487
22219,0.040874405,-0.035038205,0.01568626,0.112308384,0.068484267,0.034406608,0.009662993
22220,0.055554298,-0.025613126,0.091019638,0.154181986,0.123089353,0.058882224,0.045929986
22221,0.063816343,-0.080583626,0.031110735,0.077406707,0.051544964,0.018662612,0.019271671
22222,0.0000622,-0.065881888,0.015149754,0.128753202,0.07050705,0.029497994,-0.01175547
22223,0.100587293,-0.024830153,0.071031111,0.169983058,0.162864198,0.160763774,0.111383158
22224,0.021907844,-0.028618373,0.04657843,0.138162473,0.094587138,0.040760427,-0.001031473
22225,0.045699087,-0.028307214,0.098873739,0.151203746,0.057683959,0.015419211,-0.017386214
22226,0.063539562,-0.045324511,0.040942785,0.187358552,0.153408577,0.100019836,0.053344101
22227,-0.002391573,-0.081444894,0.036792825,0.050581722,0.053821909,0.003837349,0.000885602
22228,0.001396841,-0.040353072,0.033411197,0.104234476,0.069472225,0.000852104,-0.008636684
22229,0.067794546,-0.035809085,0.072369433,0.239987418,0.162877323,0.097515896,0.009388753
22230,-0.030243173,-0.108068322,-0.071618262,-0.015351015,-0.035158426,-0.040916801,-0.039936259
22231,-0.002346541,-0.035487322,0.095784074,0.092898783,0.010088468,-0.017162387,0.023284961
22232,0.027798672,-0.066767085,0.027019772,0.121069583,0.11537162,0.055750466,0.002735559
22233,0.026203248,-0.073696711,0.050007506,0.084974899,0.050783983,0.023374354,0.020439339
22234,0.011740012,-0.039082214,0.092446929,0.087037358,0.068643303,0.048539392,-0.000300331
22235,0.045729251,-0.044208583,0.097335767,0.19910613,0.160004348,0.101341275,0.056202999
22236,-0.01509152,-0.009130738,0.080799837,0.205382938,0.110572373,0.061110469,0.016050233
22237,0.030516973,-0.065493907,-0.01066231,0.098723119,0.061960512,0.050857357,0.016150433
22238,-0.00412513,-0.075139931,-0.077400213,0.028880487,0.030705806,0.022204235,0.006568395
22239,0.011601006,-0.015918444,-0.00074164,0.108329514,0.07633272,0.058040358,0.017073316
22240,0.029581509,-0.069778712,0.019120819,0.095459998,0.062998231,-0.000968069,0.017151373
22241,0.041259855,0.003734518,0.109500358,0.172442905,0.114157252,0.070264632,0.026090443
22242,0.073781038,-0.060912427,0.069545258,0.198439776,0.175733859,0.081606602,0.034905934
22243,-0.022911227,-0.077298277,-0.063335284,0.015045388,0.034954018,-0.02051543,-0.027709305
22244,-0.034969122,-0.073066004,-0.063148023,0.035464541,0.037361971,0.014857559,-0.003159523
22245,0.078931104,-0.006367959,0.062181747,0.097202976,0.086073649,0.063979862,0.032579141
22246,0.010217132,-0.058421536,0.015573694,0.022930016,0.020227416,0.018126907,0.022371799
22247,0.060930413,-0.049387441,0.064136683,0.133378532,0.075348738,0.062000423,0.03429423
22248,0.02359053,-0.017201537,0.093450768,0.269462214,0.232943982,0.134510184,0.039050095
22249,0.01568314,-0.055400697,0.015143537,0.028320899,0.025560409,0.020615893,0.02102519
22250,0.096920527,-0.050445894,0.092527534,0.201776294,0.193170661,0.158689501,0.069282681
22251,0.030242354,-0.037821878,0.069164903,0.093830411,0.033253602,-0.067706096,-0.050109141
22252,0.006456613,0.006388475,0.10661727,0.186605103,0.129218605,0.072342236,0.002509749
